Name;Koords;Passierbarkeit;cloak_unuseable;warpdrive_leak;lss_malfunction;no_spacecraft_count;dubious_spacecraft_count;no_subspace_lines;lss_blockade;nfs_malfunction_cooldown;shield_malfunction;reactor_leak;eps_leak;hit_chance_interference;evade_chance_interference;energy_weapon_buff;energy_weapon_nerf;regeneration_chance;x;y
Crabs-Wirbel;58|18;Nebel passierbar;;;;;;;;;;;;;;;;;58;18
Crabs-Wirbel;58|19;Nebel passierbar;;;;;;;;;;;;;;;;;58;19
Crabs-Wirbel;58|20;Nebel passierbar;;;;;;;;;;;;;;;;;58;20
Crabs-Wirbel;58|21;Nebel passierbar;;;;;;;;;;;;;;;;;58;21
Crabs-Wirbel;58|22;Nebel passierbar;;;;;;;;;;;1;;;;;;58;22
Crabs-Wirbel;58|23;Nebel passierbar;;;;;;;;;;;1;;;;;;58;23
Crabs-Wirbel;58|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;24
Crabs-Wirbel;58|25;Nebel passierbar;;;;;;;;;;;;;;;;;58;25
Crabs-Wirbel;58|26;Nebel passierbar;;;;;;;;;;;;;;;;;58;26
Crabs-Wirbel;58|27;Nebel passierbar;;;;;;;;;;;;;;;;;58;27
Crabs-Wirbel;58|28;Nebel passierbar;;;;;;;;;;;;;;;;;58;28
Crabs-Wirbel;58|29;Nebel passierbar;;;;;;;;;;;;;;;;;58;29
Crabs-Wirbel;58|30;Nebel passierbar;;1;;;;;;;;;;;;;;;58;30
Crabs-Wirbel;58|31;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;31
Crabs-Wirbel;58|32;Nebel passierbar;;;;;;;;;;;;;;;;;58;32
Crabs-Wirbel;58|33;Nebel passierbar;;;;;;;;;;;;;;;;1;58;33
Crabs-Wirbel;58|34;Nebel passierbar;;;;;;;;;;;;;;;;1;58;34
Crabs-Wirbel;58|35;Nebel passierbar;;;;;;;;;;;;;;;;;58;35
Crabs-Wirbel;59|19;Nebel passierbar;;;;;;;;;;;;;;;;;59;19
Crabs-Wirbel;59|20;Nebel passierbar;;;;;;;;;;;;;;;;;59;20
Crabs-Wirbel;59|21;Nebel passierbar;;;;;;;;;;;;;;;;;59;21
Crabs-Wirbel;59|22;Nebel passierbar;;;;;;;;;;;;;;;;;59;22
Crabs-Wirbel;59|23;Nebel passierbar;;;;;;;;;;;1;;;;;;59;23
Crabs-Wirbel;59|24;Nebel passierbar;;;;;;;;;;;;;;;;;59;24
Crabs-Wirbel;59|25;Nebel passierbar;;;;;;;;;;;;;;;;;59;25
Crabs-Wirbel;59|26;Nebel passierbar;;;;;;;;;;;;;;;;;59;26
Crabs-Wirbel;59|27;Nebel passierbar;;;;;;;;;;;;;;;;;59;27
Crabs-Wirbel;59|28;Nebel passierbar;;;;;;;;;;;;;;;;;59;28
Crabs-Wirbel;59|29;Nebel passierbar;;;;;;;;;;;;;;;;;59;29
Crabs-Wirbel;59|30;Nebel passierbar;;;;;;;;;;;;;;;;;59;30
Crabs-Wirbel;59|31;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;31
Crabs-Wirbel;59|32;Nebel passierbar;;;;;;;;;;;;;;;;;59;32
Crabs-Wirbel;59|33;Nebel passierbar;;;;;;;;;;;;;;;;;59;33
Crabs-Wirbel;59|34;Nebel passierbar;;;;;;;;;;;;;;;;1;59;34
Crabs-Wirbel;59|35;Nebel passierbar;;;;;;;;;;;;;;;;1;59;35
Crabs-Wirbel;60|18;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;18
Crabs-Wirbel;60|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;19
Crabs-Wirbel;60|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;20
Crabs-Wirbel;60|21;Nebel passierbar;;;;;;;;;;;;;;;;;60;21
Crabs-Wirbel;60|22;Nebel passierbar;;;;;;;;;;;1;;;;;;60;22
Crabs-Wirbel;60|23;Nebel passierbar;;;;;;;;;;;1;;;;;;60;23
Crabs-Wirbel;60|24;Nebel passierbar;;;;;;;;;;;;;;;;;60;24
Crabs-Wirbel;60|25;Nebel passierbar;;;;;;;;;;;;;;;;;60;25
Crabs-Wirbel;60|26;Nebel passierbar;;;;;;;;;;;;;;;;;60;26
Crabs-Wirbel;60|27;Nebel passierbar;;;;;;;;;;;;;;;;;60;27
Crabs-Wirbel;60|28;Nebel passierbar;;;;;;;;;;;;;;;;;60;28
Crabs-Wirbel;60|29;Nebel passierbar;;;;;;;;;;;;;;;;;60;29
Crabs-Wirbel;60|30;Nebel passierbar;;;;;;;;;;;;;;;;;60;30
Crabs-Wirbel;60|31;Nebel passierbar;;;;;;;;;;;;;;;;;60;31
Crabs-Wirbel;60|32;Nebel passierbar;;;;;;;;;;;;;;;;;60;32
Crabs-Wirbel;60|33;Nebel passierbar;;;;;;;;;;;;;;;;;60;33
Crabs-Wirbel;60|34;Nebel passierbar;;;;;;;;;;;;;;;;1;60;34
Crabs-Wirbel;60|35;Nebel passierbar;;;;;;;;;;;;;;;;1;60;35
Crabs-Wirbel;61|18;Nebel passierbar;;;;;1;;;;;;;;;;;1;61;18
Crabs-Wirbel;61|19;Nebel passierbar;;;;;1;;;;;;;;;;;1;61;19
Crabs-Wirbel;61|20;Nebel passierbar;;;;;1;;;;;;;;;;;1;61;20
Crabs-Wirbel;61|21;Nebel passierbar;;;;;;;;;;;;;;;;;61;21
Crabs-Wirbel;61|22;Nebel passierbar;;;;;;;;;;;;;;;;;61;22
Crabs-Wirbel;61|23;Nebel passierbar;;;;;;;;;;;;;;;;;61;23
Crabs-Wirbel;61|24;Nebel passierbar;;;;;;;;;;;;;;;;;61;24
Crabs-Wirbel;61|25;Nebel passierbar;;;;;;;;;;;;;;;;;61;25
Crabs-Wirbel;61|26;Nebel passierbar;;;;;;;;;;;;;;;;;61;26
Crabs-Wirbel;61|27;Nebel passierbar;;;;;;;;;;;;;;;;;61;27
Crabs-Wirbel;61|28;Nebel passierbar;;;;;;;;;;;;;;;;;61;28
Crabs-Wirbel;61|29;Nebel passierbar;;;;;;;;;;;;;;;;;61;29
Crabs-Wirbel;61|30;Nebel passierbar;;;;;;;;;;;;;;;;;61;30
Crabs-Wirbel;61|31;Nebel passierbar;;;;;;;;;;;;;;;;;61;31
Crabs-Wirbel;61|32;Nebel passierbar;;;;;;;;;;;;;1;;;;61;32
Crabs-Wirbel;61|33;Nebel passierbar;;;;;;;;;;;;;;;;;61;33
Crabs-Wirbel;61|34;Nebel passierbar;;;;;;;;;;;;;;;;;61;34
Crabs-Wirbel;61|35;Nebel passierbar;;;;;;;;;;;;;;;;;61;35
Crabs-Wirbel;62|18;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;18
Crabs-Wirbel;62|19;Nebel passierbar;;;1;;1;;;;;;;;;;;;62;19
Crabs-Wirbel;62|20;Nebel passierbar;;;1;;1;;;;;;;;;;;;62;20
Crabs-Wirbel;62|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;21
Crabs-Wirbel;62|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;22
Crabs-Wirbel;62|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;23
Crabs-Wirbel;62|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;24
Crabs-Wirbel;62|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;62;25
Crabs-Wirbel;62|26;Nebel passierbar;;;;;;;;;;;;;;;;;62;26
Crabs-Wirbel;62|27;Nebel passierbar;;;;;;;;;;;;;;;;;62;27
Crabs-Wirbel;62|28;Nebel passierbar;;;;;;;;;;;;;;;;;62;28
Crabs-Wirbel;62|30;Nebel passierbar;;;;;;;;;;;;;;;;;62;30
Crabs-Wirbel;62|31;Nebel passierbar;;;;;;;;;;;;;1;;;;62;31
Crabs-Wirbel;62|32;Nebel passierbar;;;;;;;;;;;;;1;;;;62;32
Crabs-Wirbel;62|33;Nebel passierbar;;;;;;;;;;;;;;;;;62;33
Crabs-Wirbel;62|34;Nebel passierbar;;;;;;;;;;;;;;;;;62;34
Crabs-Wirbel;62|35;Nebel passierbar;;;;;;;;;;;;;;;;;62;35
Crabs-Wirbel;63|16;Nebel passierbar;;;;;;;;;;;;;;;;;63;16
Crabs-Wirbel;63|17;Nebel passierbar;;;;;;;;;;;;;;;;;63;17
Crabs-Wirbel;63|18;Nebel passierbar;;;;;;;;;;;;;;;;;63;18
Crabs-Wirbel;63|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;19
Crabs-Wirbel;63|20;Nebel passierbar;;;1;;1;;;;;;;;;;;;63;20
Crabs-Wirbel;63|21;Nebel passierbar;;;;;;;;;;;;;;;;;63;21
Crabs-Wirbel;63|22;Nebel passierbar;;;;;;;;;;;;;;1;;;63;22
Crabs-Wirbel;63|23;Nebel passierbar;;;;;;;;;;;;;;1;;;63;23
Crabs-Wirbel;63|24;Nebel passierbar;;;;;;;;;;;;;;;;;63;24
Crabs-Wirbel;63|25;Nebel passierbar;;;;;;;;;;;;;;;;;63;25
Crabs-Wirbel;63|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;63;26
Crabs-Wirbel;63|27;Nebel passierbar;;;;;;;;;;;;;;;;;63;27
Crabs-Wirbel;63|28;Nebel passierbar;;;;;;;;;;;;;;;;;63;28
Crabs-Wirbel;63|29;Nebel passierbar;;;;;;;;;;;;;;;;;63;29
Crabs-Wirbel;63|30;Nebel passierbar;;;;;;;;;;;;;;;;;63;30
Crabs-Wirbel;63|31;Nebel passierbar;;;;;;;;;;;;;1;;;;63;31
Crabs-Wirbel;63|32;Nebel passierbar;;;;;;;;;;;;;1;;;;63;32
Crabs-Wirbel;63|33;Nebel passierbar;;;;;;;;;;;;;1;;;;63;33
Crabs-Wirbel;63|34;Nebel passierbar;;;;;;;;;;;;;;;;;63;34
Crabs-Wirbel;63|35;Nebel passierbar;;;;;;;;;;;;;;;;;63;35
Crabs-Wirbel;64|15;Nebel passierbar;;;;;;;;;;;;;;;;;64;15
Crabs-Wirbel;64|16;Nebel passierbar;;;;;;;;;;;;;;;;;64;16
Crabs-Wirbel;64|17;Nebel passierbar;;;;;;;;;;;;;;;;;64;17
Crabs-Wirbel;64|18;Nebel passierbar;;;;;;;;;;1;;;;;;;64;18
Crabs-Wirbel;64|19;Nebel passierbar;1;;;;;;;;;;;;;;;;64;19
Crabs-Wirbel;64|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;20
Crabs-Wirbel;64|21;Nebel passierbar;;1;;;;;;;;;;;;;;;64;21
Crabs-Wirbel;64|22;Nebel passierbar;;;1;;;;;;;;;;;;;;64;22
Crabs-Wirbel;64|23;Nebel passierbar;;;1;;;;;;;;;;;;;;64;23
Crabs-Wirbel;64|24;Nebel passierbar;;;1;;;;;;;;;;;;;;64;24
Crabs-Wirbel;64|25;Nebel passierbar;1;;1;1;;;;;;;;;;;;;64;25
Crabs-Wirbel;64|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;64;26
Crabs-Wirbel;64|27;Nebel passierbar;;;;;;;;;;;;;;;;;64;27
Crabs-Wirbel;64|28;Nebel passierbar;;;;;;;;;;;;;;;;;64;28
Crabs-Wirbel;64|29;Nebel passierbar;;;;;;;;;;;;;;;;;64;29
Crabs-Wirbel;64|30;Nebel passierbar;;;;;;;;;;;;;;;;;64;30
Crabs-Wirbel;64|31;Nebel passierbar;;;;;;;;;;;;;1;;;;64;31
Crabs-Wirbel;64|32;Nebel passierbar;;;;;;;;;;;;;1;;;;64;32
Crabs-Wirbel;64|33;Nebel passierbar;;;;;;;;;;;;;1;;;;64;33
Crabs-Wirbel;64|34;Nebel passierbar;;;;;;;;;;;;;;;;;64;34
Crabs-Wirbel;65|14;Nebel passierbar;;;;;;;;;;;;;;;;;65;14
Crabs-Wirbel;65|15;Nebel passierbar;;;;;;;;;;;;;;;;;65;15
Crabs-Wirbel;65|16;Nebel passierbar;;;;;;;;;;;;;;;;;65;16
Crabs-Wirbel;65|17;Nebel passierbar;;;;;;;;;;1;;;;;;;65;17
Crabs-Wirbel;65|18;Nebel passierbar;;;;;;;;;;;1;;;;;;65;18
Crabs-Wirbel;65|19;Nebel passierbar;1;;;;;;;;;;;;;;;;65;19
Crabs-Wirbel;65|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;20
Crabs-Wirbel;65|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;21
Crabs-Wirbel;65|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;22
Crabs-Wirbel;65|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;23
Crabs-Wirbel;65|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;24
Crabs-Wirbel;65|25;Nebel passierbar;1;;1;1;;;;;;;;;;;;;65;25
Crabs-Wirbel;65|26;Nebel passierbar;1;;1;1;;;;;;;;;;;;;65;26
Crabs-Wirbel;65|27;Nebel unpassierbar;;;;;;;;;;;;;;;;;65;27
Crabs-Wirbel;65|28;Nebel passierbar;;;;;;;;;;;;;;;;;65;28
Crabs-Wirbel;65|29;Nebel passierbar;;;;;;;;;;;;;;;;;65;29
Crabs-Wirbel;65|30;Nebel passierbar;;;;;;;;;;;;;1;;;;65;30
Crabs-Wirbel;65|31;Nebel passierbar;;;;;;;;;;;;;1;;;;65;31
Crabs-Wirbel;65|32;Nebel passierbar;;;;;;;;;;;;;;;;;65;32
Crabs-Wirbel;65|33;Nebel passierbar;;;;;;;;;;;;;;;;;65;33
Crabs-Wirbel;66|14;Nebel passierbar;;;;;;;;;;;;;;;;;66;14
Crabs-Wirbel;66|15;Nebel passierbar;;;;;;;;;;;;;;;;;66;15
Crabs-Wirbel;66|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;16
Crabs-Wirbel;66|17;Nebel passierbar;;;;;;;;;;;1;;;;;;66;17
Crabs-Wirbel;66|18;Nebel passierbar;;;;;;;;;;;1;;;;;;66;18
Crabs-Wirbel;66|19;Nebel passierbar;1;;;;;;;;;;;;;;;;66;19
Crabs-Wirbel;66|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;20
Crabs-Wirbel;66|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;21
Crabs-Wirbel;66|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;22
Crabs-Wirbel;66|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;23
Crabs-Wirbel;66|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;24
Crabs-Wirbel;66|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;66;25
Crabs-Wirbel;66|26;Nebel passierbar;1;;1;1;;;;;;;;;;;;;66;26
Crabs-Wirbel;66|27;Nebel passierbar;;;;;;;;;;;;;;;;;66;27
Crabs-Wirbel;66|28;Nebel passierbar;;;;;;;;;;;;;;;;;66;28
Crabs-Wirbel;66|29;Nebel passierbar;;;;;;;;;;;;;;;;;66;29
Crabs-Wirbel;66|30;Nebel passierbar;;;;;;;;;;;;;1;;;;66;30
Crabs-Wirbel;66|31;Nebel passierbar;;;;;;;;;;;;;1;;;;66;31
Crabs-Wirbel;66|32;Nebel passierbar;;;;;;;;;;;;;;;;;66;32
Crabs-Wirbel;66|33;Nebel passierbar;;;;;;;;;;;;;;;;;66;33
Crabs-Wirbel;67|14;Nebel passierbar;;;;;;;;;;;;;;;;;67;14
Crabs-Wirbel;67|15;Nebel passierbar;;;;;;;;;;1;;;;;;;67;15
Crabs-Wirbel;67|16;Nebel passierbar;;1;;;;;;;;;;;;;;;67;16
Crabs-Wirbel;67|17;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;17
Crabs-Wirbel;67|18;Nebel passierbar;;;1;;;;;;;;;;;;;;67;18
Crabs-Wirbel;67|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;19
Crabs-Wirbel;67|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;20
Crabs-Wirbel;67|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;21
Crabs-Wirbel;67|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;22
Crabs-Wirbel;67|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;23
Crabs-Wirbel;67|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;24
Crabs-Wirbel;67|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;25
Crabs-Wirbel;67|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;67;26
Crabs-Wirbel;67|27;Nebel passierbar;;;;;;;;;;;;;;;;;67;27
Crabs-Wirbel;67|28;Nebel passierbar;;;;;;;;;;;;;;;;;67;28
Crabs-Wirbel;67|29;Nebel passierbar;;;;;;;;;;;;;;;;;67;29
Crabs-Wirbel;67|30;Nebel passierbar;;;;;;;;;;;;;1;;;;67;30
Crabs-Wirbel;67|31;Nebel passierbar;;;;;;;;;;;;;;;;;67;31
Crabs-Wirbel;68|13;Nebel passierbar;;;;;;;;;;;;;;;;;68;13
Crabs-Wirbel;68|14;Nebel passierbar;;;;;;;;;;;;;;;;;68;14
Crabs-Wirbel;68|15;Nebel passierbar;;;;;;;;;;1;;;;;;;68;15
Crabs-Wirbel;68|16;Nebel passierbar;;1;;;;;;;;;;;;;;;68;16
Crabs-Wirbel;68|17;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;17
Crabs-Wirbel;68|18;Nebel passierbar;;1;;;;;;;;;;;;;;;68;18
Crabs-Wirbel;68|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;19
Crabs-Wirbel;68|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;20
Crabs-Wirbel;68|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;21
Crabs-Wirbel;68|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;22
Crabs-Wirbel;68|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;23
Crabs-Wirbel;68|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;24
Crabs-Wirbel;68|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;25
Crabs-Wirbel;68|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;68;26
Crabs-Wirbel;68|27;Nebel passierbar;;;;;;;;;;;;;;;;;68;27
Crabs-Wirbel;68|28;Nebel passierbar;;;;;;;;;;;;;;;;;68;28
Crabs-Wirbel;68|29;Nebel passierbar;;;;;;;;;;;;;;;;;68;29
Crabs-Wirbel;68|30;Nebel passierbar;;;;;;;;;;;;;;;;;68;30
Crabs-Wirbel;69|13;Nebel passierbar;;;;;;;;;;;;;;;;;69;13
Crabs-Wirbel;69|14;Nebel passierbar;;;;;;;;;1;;;;;;;;69;14
Crabs-Wirbel;69|15;Nebel passierbar;;;;;;;;;1;;;;;;;;69;15
Crabs-Wirbel;69|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;16
Crabs-Wirbel;69|17;Nebel passierbar;;;;;1;;;;;;;;;;;;69;17
Crabs-Wirbel;69|18;Nebel passierbar;;;1;;;;;;;;;;;;;;69;18
Crabs-Wirbel;69|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;19
Crabs-Wirbel;69|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;20
Crabs-Wirbel;69|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;21
Crabs-Wirbel;69|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;22
Crabs-Wirbel;69|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;23
Crabs-Wirbel;69|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;24
Crabs-Wirbel;69|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;25
Crabs-Wirbel;69|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;69;26
Crabs-Wirbel;69|27;Nebel passierbar;;;;;;;;;;;1;;;;;;69;27
Crabs-Wirbel;69|28;Nebel passierbar;;;;;;;;;;;;;;;;;69;28
Crabs-Wirbel;69|29;Nebel passierbar;;;;;;;;;;;;;;;;;69;29
Crabs-Wirbel;70|13;Nebel passierbar;;;;;;;;;;;;;;;;;70;13
Crabs-Wirbel;70|14;Nebel passierbar;;;;;;;;;1;;;;;;;;70;14
Crabs-Wirbel;70|15;Nebel passierbar;;;;;;;;;1;;;;;;;;70;15
Crabs-Wirbel;70|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;16
Crabs-Wirbel;70|17;Nebel passierbar;;;;;1;;;;;;;;;;;;70;17
Crabs-Wirbel;70|18;Nebel passierbar;;;1;;;;;;;;;;;;;;70;18
Crabs-Wirbel;70|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;19
Crabs-Wirbel;70|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;20
Crabs-Wirbel;70|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;21
Crabs-Wirbel;70|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;22
Crabs-Wirbel;70|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;23
Crabs-Wirbel;70|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;24
Crabs-Wirbel;70|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;25
Crabs-Wirbel;70|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;70;26
Crabs-Wirbel;70|27;Nebel passierbar;;;;;;;;;;;1;;;;;;70;27
Crabs-Wirbel;70|28;Nebel passierbar;;;;;;;;;;;;;;;;;70;28
Crabs-Wirbel;71|12;Nebel passierbar;;;;;;;;;;;;;;;;;71;12
Crabs-Wirbel;71|13;Nebel passierbar;;;;;;;;;;;;;;;;;71;13
Crabs-Wirbel;71|14;Nebel passierbar;;;;;;;;;1;;;;;;;;71;14
Crabs-Wirbel;71|15;Nebel passierbar;;;;;;;;;1;;;;;;;;71;15
Crabs-Wirbel;71|16;Nebel passierbar;1;;;;;;;;;;;;;;;;71;16
Crabs-Wirbel;71|17;Nebel passierbar;;;1;;;;;;;;;;;;;;71;17
Crabs-Wirbel;71|18;Nebel passierbar;;;1;;;;;;;;;;;;;;71;18
Crabs-Wirbel;71|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;19
Crabs-Wirbel;71|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;20
Crabs-Wirbel;71|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;21
Crabs-Wirbel;71|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;22
Crabs-Wirbel;71|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;23
Crabs-Wirbel;71|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;24
Crabs-Wirbel;71|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;25
Crabs-Wirbel;71|26;Nebel unpassierbar;;;;;;;;;;;;;;;;;71;26
Crabs-Wirbel;71|27;Nebel passierbar;;;;;;;;;;;1;;;;;;71;27
Crabs-Wirbel;72|13;Nebel passierbar;;;;;;;;;;;;;;;;;72;13
Crabs-Wirbel;72|14;Nebel passierbar;;;;;;;;;1;;;;;;;;72;14
Crabs-Wirbel;72|15;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;15
Crabs-Wirbel;72|16;Nebel passierbar;1;;;;;;;;;;;;;;;;72;16
Crabs-Wirbel;72|17;Nebel passierbar;;;1;;;;;;;;;;;;;;72;17
Crabs-Wirbel;72|18;Nebel passierbar;;;1;;;;;;;;;;;;;;72;18
Crabs-Wirbel;72|19;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;19
Crabs-Wirbel;72|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;20
Crabs-Wirbel;72|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;21
Crabs-Wirbel;72|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;22
Crabs-Wirbel;72|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;23
Crabs-Wirbel;72|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;24
Crabs-Wirbel;72|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;72;25
Crabs-Wirbel;72|26;Nebel passierbar;;;;;;;;;;;1;;;;;;72;26
Crabs-Wirbel;73|13;Nebel passierbar;;;;;;;;;;;;;;;;;73;13
Crabs-Wirbel;73|14;Nebel passierbar;;;;;;;;;1;;;;;;;;73;14
Crabs-Wirbel;73|15;Nebel passierbar;;;;;;;;;1;;;;;;;;73;15
Crabs-Wirbel;73|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;16
Crabs-Wirbel;73|17;Nebel passierbar;;;1;;;;;;;;;;;;;;73;17
Crabs-Wirbel;73|18;Nebel passierbar;;;1;;;;;;;;;;;;;;73;18
Crabs-Wirbel;73|19;Nebel passierbar;;;1;;;;;;;;;;;;;;73;19
Crabs-Wirbel;73|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;20
Crabs-Wirbel;73|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;21
Crabs-Wirbel;73|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;22
Crabs-Wirbel;73|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;23
Crabs-Wirbel;73|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;24
Crabs-Wirbel;73|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;73;25
Crabs-Wirbel;73|26;Nebel passierbar;;;;;;;;;;;;;;;;;73;26
Crabs-Wirbel;74|13;Nebel passierbar;;;;;;;;;;;;;;;;;74;13
Crabs-Wirbel;74|14;Nebel passierbar;;;;;;;;;1;;;;;;;;74;14
Crabs-Wirbel;74|15;Nebel passierbar;;;;;;;;;1;;;;;;;;74;15
Crabs-Wirbel;74|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;16
Crabs-Wirbel;74|17;Nebel passierbar;;;1;;;;;;;;;;;;;;74;17
Crabs-Wirbel;74|18;Nebel passierbar;;;;;;;;;;;;;;;;;74;18
Crabs-Wirbel;74|19;Nebel passierbar;;;1;;;;;;;;;;;;;;74;19
Crabs-Wirbel;74|20;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;20
Crabs-Wirbel;74|21;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;21
Crabs-Wirbel;74|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;22
Crabs-Wirbel;74|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;23
Crabs-Wirbel;74|24;Nebel unpassierbar;;;;;;;;;;;;;;;;;74;24
Crabs-Wirbel;74|25;Nebel passierbar;;;;;;;;;;;;;;;;;74;25
Crabs-Wirbel;74|26;Nebel passierbar;;;;;;;;;;;;;;;;;74;26
Crabs-Wirbel;74|39;Nebel passierbar;;;;;;;;;;;;;;;;;74;39
Crabs-Wirbel;75|13;Nebel passierbar;;;;;;;;;;;;;;;;;75;13
Crabs-Wirbel;75|14;Nebel unpassierbar;;;;;;;;;;;;;;;;;75;14
Crabs-Wirbel;75|15;Nebel unpassierbar;;;;;;;;;;;;;;;;;75;15
Crabs-Wirbel;75|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;75;16
Crabs-Wirbel;75|17;Nebel passierbar;;;1;;;;;;;;;;;;;;75;17
Crabs-Wirbel;75|18;Nebel passierbar;;;1;;;;;;;;;;;;;;75;18
Crabs-Wirbel;75|19;Nebel passierbar;;;1;;1;;;;;;;;;;;;75;19
Crabs-Wirbel;75|20;Nebel passierbar;;;1;;1;;;;;;;;;;;;75;20
Crabs-Wirbel;75|21;Nebel passierbar;;;;;;1;;;;;;;;;;;75;21
Crabs-Wirbel;75|22;Nebel unpassierbar;;;;;;;;;;;;;;;;;75;22
Crabs-Wirbel;75|23;Nebel unpassierbar;;;;;;;;;;;;;;;;;75;23
